emotion_code,emotion,intensity,statement,repetition,actor,sex,path,stress,MFCC_Mean,MFCC_Variance,Pitch_Mean,Speech_Rate
6,fearful,2,1,2,3,M,dataset/Audios/Actor_03/03-01-06-02-01-02-03.wav,Moderate_Stress,-25.131568908691406,4882.8115234375,275.4604045334168,2.314814814814815
6,fearful,2,2,1,3,M,dataset/Audios/Actor_03/03-01-06-02-02-01-03.wav,Moderate_Stress,-26.093461990356445,7391.234375,263.0210544784999,2.9761904761904763
6,fearful,2,2,2,3,M,dataset/Audios/Actor_03/03-01-06-02-02-02-03.wav,Moderate_Stress,-29.812179565429688,7685.36962890625,273.87386934825736,2.34375
7,disgust,1,1,1,3,M,dataset/Audios/Actor_03/03-01-07-01-01-01-03.wav,Severe_Stress,-39.166263580322266,20720.5390625,181.73609144327253,1.8203883495145632
7,disgust,1,1,2,3,M,dataset/Audios/Actor_03/03-01-07-01-01-02-03.wav,Severe_Stress,-32.93259811401367,15785.88671875,126.29915234996876,2.840909090909091
7,disgust,1,2,1,3,M,dataset/Audios/Actor_03/03-01-07-01-02-01-03.wav,Severe_Stress,-33.82991409301758,13634.865234375,135.36407982952483,3.125
7,disgust,1,2,2,3,M,dataset/Audios/Actor_03/03-01-07-01-02-02-03.wav,Severe_Stress,-31.99736213684082,11820.05859375,145.9200662802185,2.798507462686567
7,disgust,2,1,1,3,M,dataset/Audios/Actor_03/03-01-07-02-01-01-03.wav,Severe_Stress,-33.14711380004883,14646.6083984375,95.99409983758042,2.4038461538461537
7,disgust,2,1,2,3,M,dataset/Audios/Actor_03/03-01-07-02-01-02-03.wav,Severe_Stress,-35.60796356201172,18945.466796875,151.83722807656522,1.65929203539823
7,disgust,2,2,1,3,M,dataset/Audios/Actor_03/03-01-07-02-02-01-03.wav,Severe_Stress,-34.15034103393555,15109.2861328125,153.70651218352927,1.953125
7,disgust,2,2,2,3,M,dataset/Audios/Actor_03/03-01-07-02-02-02-03.wav,Severe_Stress,-32.67691421508789,10352.0556640625,218.63306796596575,2.2865853658536586
8,surprised,1,1,1,3,M,dataset/Audios/Actor_03/03-01-08-01-01-01-03.wav,Mild_Stress,-34.617218017578125,9936.66796875,226.9987427112612,3.90625
8,surprised,1,1,2,3,M,dataset/Audios/Actor_03/03-01-08-01-01-02-03.wav,Mild_Stress,-28.707752227783203,10363.376953125,219.8995964441766,3.75
8,surprised,1,2,1,3,M,dataset/Audios/Actor_03/03-01-08-01-02-01-03.wav,Mild_Stress,-32.589298248291016,10326.626953125,168.58914210463126,4.36046511627907
8,surprised,1,2,2,3,M,dataset/Audios/Actor_03/03-01-08-01-02-02-03.wav,Mild_Stress,-28.09953498840332,8787.43359375,205.7678575319564,3.409090909090909
8,surprised,2,1,1,3,M,dataset/Audios/Actor_03/03-01-08-02-01-01-03.wav,Mild_Stress,-28.96279525756836,6709.33837890625,221.81408426234952,4.076086956521739
8,surprised,2,1,2,3,M,dataset/Audios/Actor_03/03-01-08-02-01-02-03.wav,Mild_Stress,-23.1640625,6107.8330078125,246.828951447135,3.4722222222222223
8,surprised,2,2,1,3,M,dataset/Audios/Actor_03/03-01-08-02-02-01-03.wav,Mild_Stress,-28.430898666381836,5647.9814453125,255.5376185423285,3.6764705882352944
8,surprised,2,2,2,3,M,dataset/Audios/Actor_03/03-01-08-02-02-02-03.wav,Mild_Stress,-30.256467819213867,7790.8251953125,225.0395058615972,4.36046511627907
1,neutral,1,1,1,4,F,dataset/Audios/Actor_04/03-01-01-01-01-01-04.wav,Healthy,-41.31161117553711,17017.888671875,240.49679036854232,4.166666666666667
1,neutral,1,1,2,4,F,dataset/Audios/Actor_04/03-01-01-01-01-02-04.wav,Healthy,-44.9082145690918,17043.75390625,237.0478470251364,4.076086956521739
1,neutral,1,2,1,4,F,dataset/Audios/Actor_04/03-01-01-01-02-01-04.wav,Healthy,-45.82318115234375,17288.267578125,205.1735783080468,4.464285714285714
1,neutral,1,2,2,4,F,dataset/Audios/Actor_04/03-01-01-01-02-02-04.wav,Healthy,-45.07833480834961,17263.685546875,205.17700110451057,4.573170731707317
2,calm,1,1,1,4,F,dataset/Audios/Actor_04/03-01-02-01-01-01-04.wav,Healthy,-45.58074188232422,16526.998046875,211.1856230526212,3.232758620689655
2,calm,1,1,2,4,F,dataset/Audios/Actor_04/03-01-02-01-01-02-04.wav,Healthy,-43.067161560058594,16344.96875,218.63306796596575,3.1779661016949152
2,calm,1,2,1,4,F,dataset/Audios/Actor_04/03-01-02-01-02-01-04.wav,Healthy,-43.64494323730469,17799.6171875,227.0441866969824,2.9761904761904763
2,calm,1,2,2,4,F,dataset/Audios/Actor_04/03-01-02-01-02-02-04.wav,Healthy,-46.39630126953125,18231.630859375,248.26295858019807,3.289473684210526
2,calm,2,1,1,4,F,dataset/Audios/Actor_04/03-01-02-02-01-01-04.wav,Healthy,-45.15015411376953,19194.9609375,232.97550689710764,2.7573529411764706
2,calm,2,1,2,4,F,dataset/Audios/Actor_04/03-01-02-02-01-02-04.wav,Healthy,-44.24148178100586,18361.572265625,226.34314645699223,3.0737704918032787
2,calm,2,2,1,4,F,dataset/Audios/Actor_04/03-01-02-02-02-01-04.wav,Healthy,-43.300907135009766,18690.75390625,224.4139004063763,2.604166666666667
2,calm,2,2,2,4,F,dataset/Audios/Actor_04/03-01-02-02-02-02-04.wav,Healthy,-46.6909294128418,17026.107421875,222.45470667747657,2.798507462686567
3,happy,1,1,1,4,F,dataset/Audios/Actor_04/03-01-03-01-01-01-04.wav,Healthy,-41.68419647216797,13477.330078125,218.0034510604891,3.75
3,happy,1,1,2,4,F,dataset/Audios/Actor_04/03-01-03-01-01-02-04.wav,Healthy,-38.65420150756836,10329.8466796875,310.98499165172495,3.75
3,happy,1,2,1,4,F,dataset/Audios/Actor_04/03-01-03-01-02-01-04.wav,Healthy,-37.42961883544922,11938.62109375,242.58857779956992,3.75
3,happy,1,2,2,4,F,dataset/Audios/Actor_04/03-01-03-01-02-02-04.wav,Healthy,-37.67284393310547,11134.1337890625,278.66110025943624,3.90625
3,happy,2,1,1,4,F,dataset/Audios/Actor_04/03-01-03-02-01-01-04.wav,Healthy,-33.31402587890625,7940.00537109375,293.53564205943246,3.1779661016949152
3,happy,2,1,2,4,F,dataset/Audios/Actor_04/03-01-03-02-01-02-04.wav,Healthy,-33.28438186645508,6568.27294921875,261.5061646776419,3.75
3,happy,2,2,1,4,F,dataset/Audios/Actor_04/03-01-03-02-02-01-04.wav,Healthy,-37.88348388671875,7752.92529296875,312.7865093813503,3.605769230769231
3,happy,2,2,2,4,F,dataset/Audios/Actor_04/03-01-03-02-02-02-04.wav,Healthy,-35.230796813964844,5154.7998046875,347.08152140234097,3.3482142857142856
4,sad,1,1,1,4,F,dataset/Audios/Actor_04/03-01-04-01-01-01-04.wav,Mild_Stress,-42.38780975341797,17648.583984375,231.63753093186068,3.98936170212766
4,sad,1,1,2,4,F,dataset/Audios/Actor_04/03-01-04-01-01-02-04.wav,Mild_Stress,-38.405784606933594,11367.6103515625,295.23115155842805,3.98936170212766
4,sad,1,2,1,4,F,dataset/Audios/Actor_04/03-01-04-01-02-01-04.wav,Mild_Stress,-42.17367172241211,11368.248046875,323.816901813294,3.90625
4,sad,1,2,2,4,F,dataset/Audios/Actor_04/03-01-04-01-02-02-04.wav,Mild_Stress,-44.1771125793457,12183.87890625,343.0777800808822,3.826530612244898
4,sad,2,1,1,4,F,dataset/Audios/Actor_04/03-01-04-02-01-01-04.wav,Mild_Stress,-37.15679168701172,9087.8212890625,248.9778913649847,3.4722222222222223
4,sad,2,1,2,4,F,dataset/Audios/Actor_04/03-01-04-02-01-02-04.wav,Mild_Stress,-30.551189422607425,8372.201171875,261.5061646776419,3.409090909090909
4,sad,2,2,1,4,F,dataset/Audios/Actor_04/03-01-04-02-02-01-04.wav,Mild_Stress,-37.13302993774414,7393.2412109375,280.2753675911423,3.289473684210526
4,sad,2,2,2,4,F,dataset/Audios/Actor_04/03-01-04-02-02-02-04.wav,Mild_Stress,-38.62946319580078,8291.4072265625,258.50251019256234,2.8846153846153846
5,angry,1,1,1,4,F,dataset/Audios/Actor_04/03-01-05-01-01-01-04.wav,Moderate_Stress,-37.72533416748047,11162.47265625,264.54913319883065,3.409090909090909
5,angry,1,1,2,4,F,dataset/Audios/Actor_04/03-01-05-01-01-02-04.wav,Moderate_Stress,-34.31386184692383,9291.2392578125,257.75807774215764,3.6764705882352944
5,angry,1,2,1,4,F,dataset/Audios/Actor_04/03-01-05-01-02-01-04.wav,Moderate_Stress,-39.05532455444336,9067.20703125,280.2753675911423,3.90625
5,angry,1,2,2,4,F,dataset/Audios/Actor_04/03-01-05-01-02-02-04.wav,Moderate_Stress,-38.74136734008789,10766.8916015625,257.013645291753,3.289473684210526
5,angry,2,1,1,4,F,dataset/Audios/Actor_04/03-01-05-02-01-01-04.wav,Moderate_Stress,-26.442115783691406,4122.33544921875,320.0975474696782,3.4722222222222223
5,angry,2,1,2,4,F,dataset/Audios/Actor_04/03-01-05-02-01-02-04.wav,Moderate_Stress,-27.818675994873047,4909.5576171875,273.87386934825736,3.232758620689655
5,angry,2,2,1,4,F,dataset/Audios/Actor_04/03-01-05-02-02-01-04.wav,Moderate_Stress,-30.83489990234375,4351.1904296875,316.4209135543536,3.4722222222222223
5,angry,2,2,2,4,F,dataset/Audios/Actor_04/03-01-05-02-02-02-04.wav,Moderate_Stress,-35.41644287109375,5470.669921875,320.0975474696782,3.1779661016949152
6,fearful,1,1,1,4,F,dataset/Audios/Actor_04/03-01-06-01-01-01-04.wav,Moderate_Stress,-38.56767654418945,9854.6708984375,335.23628019429054,4.36046511627907
6,fearful,1,1,2,4,F,dataset/Audios/Actor_04/03-01-06-01-01-02-04.wav,Moderate_Stress,-37.454322814941406,9421.0908203125,362.4254600227764,3.98936170212766
6,fearful,1,2,1,4,F,dataset/Audios/Actor_04/03-01-06-01-02-01-04.wav,Moderate_Stress,-39.10636520385742,9193.083984375,339.1315381390467,4.076086956521739
6,fearful,1,2,2,4,F,dataset/Audios/Actor_04/03-01-06-01-02-02-04.wav,Moderate_Stress,-39.401023864746094,9501.646484375,344.06575490449006,4.076086956521739
6,fearful,2,1,1,4,F,dataset/Audios/Actor_04/03-01-06-02-01-01-04.wav,Moderate_Stress,-25.013120651245117,6198.51904296875,283.5509306768582,2.7573529411764706
6,fearful,2,1,2,4,F,dataset/Audios/Actor_04/03-01-06-02-01-02-04.wav,Moderate_Stress,-26.413665771484375,5719.76416015625,266.0772119191614,4.261363636363637
6,fearful,2,2,1,4,F,dataset/Audios/Actor_04/03-01-06-02-02-01-04.wav,Moderate_Stress,-31.14707946777344,4554.3583984375,254.42953275011928,3.826530612244898
6,fearful,2,2,2,4,F,dataset/Audios/Actor_04/03-01-06-02-02-02-04.wav,Moderate_Stress,-31.54813766479492,4634.3857421875,334.3043298468415,3.826530612244898
7,disgust,1,1,1,4,F,dataset/Audios/Actor_04/03-01-07-01-01-01-04.wav,Severe_Stress,-36.09691619873047,13867.1884765625,243.99387913449723,3.0737704918032787
7,disgust,1,1,2,4,F,dataset/Audios/Actor_04/03-01-07-01-01-02-04.wav,Severe_Stress,-36.9445915222168,13230.9501953125,277.05613042340593,3.0737704918032787
7,disgust,1,2,1,4,F,dataset/Audios/Actor_04/03-01-07-01-02-01-04.wav,Severe_Stress,-40.0784797668457,13307.0927734375,280.2753675911423,3.232758620689655
7,disgust,1,2,2,4,F,dataset/Audios/Actor_04/03-01-07-01-02-02-04.wav,Severe_Stress,-36.91265869140625,12148.9208984375,279.46823392528927,3.289473684210526
7,disgust,2,1,1,4,F,dataset/Audios/Actor_04/03-01-07-02-01-01-04.wav,Severe_Stress,-32.85948181152344,9636.09375,286.82649376257405,2.9761904761904763
7,disgust,2,1,2,4,F,dataset/Audios/Actor_04/03-01-07-02-01-02-04.wav,Severe_Stress,-35.843265533447266,10766.9267578125,261.5061646776419,2.9761904761904763
7,disgust,2,2,1,4,F,dataset/Audios/Actor_04/03-01-07-02-02-01-04.wav,Severe_Stress,-42.80698776245117,12961.5791015625,272.296471933363,3.125
7,disgust,2,2,2,4,F,dataset/Audios/Actor_04/03-01-07-02-02-02-04.wav,Severe_Stress,-41.623748779296875,11905.4794921875,298.66655470379584,2.7573529411764706
8,surprised,1,1,1,4,F,dataset/Audios/Actor_04/03-01-08-01-01-01-04.wav,Mild_Stress,-39.807411193847656,11464.220703125,307.41302436705854,4.464285714285714
8,surprised,1,1,2,4,F,dataset/Audios/Actor_04/03-01-08-01-01-02-04.wav,Mild_Stress,-38.72383117675781,9538.1337890625,256.27350045675917,4.166666666666667
8,surprised,1,2,1,4,F,dataset/Audios/Actor_04/03-01-08-01-02-01-04.wav,Mild_Stress,-39.237648010253906,9528.3408203125,212.40900892134297,3.537735849056604
8,surprised,1,2,2,4,F,dataset/Audios/Actor_04/03-01-08-01-02-02-04.wav,Mild_Stress,-40.46055221557617,8529.1064453125,286.82649376257405,4.076086956521739
8,surprised,2,1,1,4,F,dataset/Audios/Actor_04/03-01-08-02-01-01-04.wav,Mild_Stress,-32.91202163696289,7527.2490234375,316.4209135543536,3.232758620689655
8,surprised,2,1,2,4,F,dataset/Audios/Actor_04/03-01-08-02-01-02-04.wav,Mild_Stress,-34.6247444152832,7295.37841796875,327.02852422633873,3.75
8,surprised,2,2,1,4,F,dataset/Audios/Actor_04/03-01-08-02-02-01-04.wav,Mild_Stress,-32.16960144042969,6300.86865234375,349.06885072286843,3.90625
8,surprised,2,2,2,4,F,dataset/Audios/Actor_04/03-01-08-02-02-02-04.wav,Mild_Stress,-34.73614501953125,5804.166015625,279.46823392528927,3.6764705882352944
1,neutral,1,1,1,5,M,dataset/Audios/Actor_05/03-01-01-01-01-01-05.wav,Healthy,-34.207252502441406,23131.73046875,129.25125509628117,3.537735849056604
1,neutral,1,1,2,5,M,dataset/Audios/Actor_05/03-01-01-01-01-02-05.wav,Healthy,-33.26493835449219,23829.318359375,106.8215229103595,3.409090909090909
1,neutral,1,2,1,5,M,dataset/Audios/Actor_05/03-01-01-01-02-01-05.wav,Healthy,-32.937618255615234,19657.3359375,113.50315824914895,4.261363636363637
1,neutral,1,2,2,5,M,dataset/Audios/Actor_05/03-01-01-01-02-02-05.wav,Healthy,-33.07830810546875,21488.05859375,100.82440951919276,3.6764705882352944
2,calm,1,1,1,5,M,dataset/Audios/Actor_05/03-01-02-01-01-01-05.wav,Healthy,-36.1946907043457,26110.009765625,116.15229340339896,2.798507462686567
2,calm,1,1,2,5,M,dataset/Audios/Actor_05/03-01-02-01-01-02-05.wav,Healthy,-38.34754943847656,29058.955078125,109.31653398298288,2.798507462686567
2,calm,1,2,1,5,M,dataset/Audios/Actor_05/03-01-02-01-02-01-05.wav,Healthy,-37.52227020263672,26654.962890625,119.9011051661721,2.7173913043478257
2,calm,1,2,2,5,M,dataset/Audios/Actor_05/03-01-02-01-02-02-05.wav,Healthy,-35.49708557128906,22589.2734375,121.9969395672486,2.7573529411764706
2,calm,2,1,1,5,M,dataset/Audios/Actor_05/03-01-02-02-01-01-05.wav,Healthy,-37.68088912963867,27208.130859375,115.14977748330686,2.0604395604395607
2,calm,2,1,2,5,M,dataset/Audios/Actor_05/03-01-02-02-01-02-05.wav,Healthy,-40.61673355102539,33807.66015625,106.51567644317906,2.5
2,calm,2,2,1,5,M,dataset/Audios/Actor_05/03-01-02-02-02-01-05.wav,Healthy,-38.28663635253906,28638.205078125,129.25125509628117,2.2865853658536586
2,calm,2,2,2,5,M,dataset/Audios/Actor_05/03-01-02-02-02-02-05.wav,Healthy,-39.67547225952149,32211.0390625,107.43854136004752,2.5
3,happy,1,1,1,5,M,dataset/Audios/Actor_05/03-01-03-01-01-01-05.wav,Healthy,-34.6325569152832,19986.142578125,139.3398477029464,2.798507462686567
3,happy,1,1,2,5,M,dataset/Audios/Actor_05/03-01-03-01-01-02-05.wav,Healthy,-30.79721450805664,18072.4921875,113.50315824914895,3.90625
3,happy,1,2,1,5,M,dataset/Audios/Actor_05/03-01-03-01-02-01-05.wav,Healthy,-32.30261993408203,18175.7421875,118.18259972911127,4.076086956521739
3,happy,1,2,2,5,M,dataset/Audios/Actor_05/03-01-03-01-02-02-05.wav,Healthy,-32.778053283691406,16256.884765625,179.64867439581087,2.9296875
3,happy,2,1,1,5,M,dataset/Audios/Actor_05/03-01-03-02-01-01-05.wav,Healthy,-37.987159729003906,17423.8828125,231.63366671648825,2.533783783783784
3,happy,2,1,2,5,M,dataset/Audios/Actor_05/03-01-03-02-01-02-05.wav,Healthy,-31.5114803314209,11322.30859375,253.3299482464207,2.8846153846153846
3,happy,2,2,1,5,M,dataset/Audios/Actor_05/03-01-03-02-02-01-05.wav,Healthy,-32.9218864440918,12690.896484375,209.9692833680109,3.024193548387097
3,happy,2,2,2,5,M,dataset/Audios/Actor_05/03-01-03-02-02-02-05.wav,Healthy,-32.87821578979492,11641.140625,230.29955496661373,3.75
4,sad,1,1,1,5,M,dataset/Audios/Actor_05/03-01-04-01-01-01-05.wav,Mild_Stress,-42.64673614501953,37834.046875,91.39443895545271,2.840909090909091
4,sad,1,1,2,5,M,dataset/Audios/Actor_05/03-01-04-01-01-02-05.wav,Mild_Stress,-36.58541488647461,26553.5546875,108.0609264985624,3.1779661016949152
4,sad,1,2,1,5,M,dataset/Audios/Actor_05/03-01-04-01-02-01-05.wav,Mild_Stress,-43.63570022583008,36157.4609375,225.0395058615972,3.0737704918032787
4,sad,1,2,2,5,M,dataset/Audios/Actor_05/03-01-04-01-02-02-05.wav,Mild_Stress,-41.38121795654297,35404.91015625,65.0,2.2865853658536586
4,sad,2,1,1,5,M,dataset/Audios/Actor_05/03-01-04-02-01-01-05.wav,Mild_Stress,-36.65414047241211,24225.6484375,183.84776310850236,3.4722222222222223
4,sad,2,1,2,5,M,dataset/Audios/Actor_05/03-01-04-02-01-02-05.wav,Mild_Stress,-37.51708984375,25545.251953125,151.06592630451914,4.076086956521739
4,sad,2,2,1,5,M,dataset/Audios/Actor_05/03-01-04-02-02-01-05.wav,Mild_Stress,-37.291446685791016,21910.0703125,160.5123502919532,4.261363636363637
4,sad,2,2,2,5,M,dataset/Audios/Actor_05/03-01-04-02-02-02-05.wav,Mild_Stress,-35.99192428588867,21924.09765625,225.0395058615972,4.6875
5,angry,1,1,1,5,M,dataset/Audios/Actor_05/03-01-05-01-01-01-05.wav,Moderate_Stress,-27.429264068603516,9755.8837890625,212.40900892134297,2.9761904761904763
5,angry,1,1,2,5,M,dataset/Audios/Actor_05/03-01-05-01-01-02-05.wav,Moderate_Stress,-23.823917388916016,9903.8369140625,153.70651218352927,3.0737704918032787
5,angry,1,2,1,5,M,dataset/Audios/Actor_05/03-01-05-01-02-01-05.wav,Moderate_Stress,-31.19855499267578,19421.7578125,108.68691707750624,2.4671052631578947
5,angry,1,2,2,5,M,dataset/Audios/Actor_05/03-01-05-01-02-02-05.wav,Moderate_Stress,-29.125913619995117,14528.9599609375,113.82906839799772,2.373417721518987
5,angry,2,1,1,5,M,dataset/Audios/Actor_05/03-01-05-02-01-01-05.wav,Moderate_Stress,-20.618919372558594,3197.2646484375,304.77243848804846,3.75
5,angry,2,1,2,5,M,dataset/Audios/Actor_05/03-01-05-02-01-02-05.wav,Moderate_Stress,-19.602022171020508,4021.3291015625,300.391701186791,3.537735849056604
5,angry,2,2,1,5,M,dataset/Audios/Actor_05/03-01-05-02-02-01-05.wav,Moderate_Stress,-19.765352249145508,3238.08154296875,344.06575490449006,3.537735849056604
5,angry,2,2,2,5,M,dataset/Audios/Actor_05/03-01-05-02-02-02-05.wav,Moderate_Stress,-19.932069778442383,2693.919189453125,293.5307452495941,3.537735849056604
6,fearful,1,1,1,5,M,dataset/Audios/Actor_05/03-01-06-01-01-01-05.wav,Moderate_Stress,-34.63652420043945,15446.1298828125,161.90845090664698,4.261363636363637
6,fearful,1,1,2,5,M,dataset/Audios/Actor_05/03-01-06-01-01-02-05.wav,Moderate_Stress,-34.347503662109375,16791.82421875,167.13543537342002,3.90625
6,fearful,1,2,1,5,M,dataset/Audios/Actor_05/03-01-06-01-02-01-05.wav,Moderate_Stress,-32.92905044555664,17426.44921875,128.515397948226,4.573170731707317
6,fearful,1,2,2,5,M,dataset/Audios/Actor_05/03-01-06-01-02-02-05.wav,Moderate_Stress,-30.97547149658203,12429.16015625,161.44757537798787,4.934210526315789
6,fearful,2,1,1,5,M,dataset/Audios/Actor_05/03-01-06-02-01-01-05.wav,Moderate_Stress,-30.392261505126953,5247.84619140625,285.17449472060275,4.166666666666667
6,fearful,2,1,2,5,M,dataset/Audios/Actor_05/03-01-06-02-01-02-05.wav,Moderate_Stress,-30.855579376220703,5893.9599609375,259.25125509628117,3.3482142857142856
6,fearful,2,2,1,5,M,dataset/Audios/Actor_05/03-01-06-02-02-01-05.wav,Moderate_Stress,-32.750370025634766,6836.6484375,257.013645291753,4.261363636363637
6,fearful,2,2,2,5,M,dataset/Audios/Actor_05/03-01-06-02-02-02-05.wav,Moderate_Stress,-33.667724609375,9164.6708984375,295.23115155842805,3.4722222222222223
7,disgust,1,1,1,5,M,dataset/Audios/Actor_05/03-01-07-01-01-01-05.wav,Severe_Stress,-36.669395446777344,25145.0234375,85.27402678843417,2.6785714285714284
7,disgust,1,1,2,5,M,dataset/Audios/Actor_05/03-01-07-01-01-02-05.wav,Severe_Stress,-33.78357696533203,20137.099609375,89.56566214134062,2.798507462686567
7,disgust,1,2,1,5,M,dataset/Audios/Actor_05/03-01-07-01-02-01-05.wav,Severe_Stress,-34.799739837646484,21803.998046875,89.3069870847758,2.9296875
7,disgust,1,2,2,5,M,dataset/Audios/Actor_05/03-01-07-01-02-02-05.wav,Severe_Stress,-32.73207092285156,18672.458984375,101.13668744477874,3.4722222222222223
7,disgust,2,1,1,5,M,dataset/Audios/Actor_05/03-01-07-02-01-01-05.wav,Severe_Stress,-35.979026794433594,20631.59765625,162.84637702113662,2.435064935064935
7,disgust,2,1,2,5,M,dataset/Audios/Actor_05/03-01-07-02-01-02-05.wav,Severe_Stress,-32.343421936035156,14116.4208984375,176.05395534970825,2.9296875
7,disgust,2,2,1,5,M,dataset/Audios/Actor_05/03-01-07-02-02-01-05.wav,Severe_Stress,-35.5142822265625,15693.20703125,193.6580702059513,2.4038461538461537
7,disgust,2,2,2,5,M,dataset/Audios/Actor_05/03-01-07-02-02-02-05.wav,Severe_Stress,-35.862361907958984,21282.01171875,132.65548296646497,1.8203883495145632
8,surprised,1,1,1,5,M,dataset/Audios/Actor_05/03-01-08-01-01-01-05.wav,Mild_Stress,-33.58434295654297,16608.158203125,201.6521830332547,3.125
8,surprised,1,1,2,5,M,dataset/Audios/Actor_05/03-01-08-01-01-02-05.wav,Mild_Stress,-34.34197235107422,14987.3076171875,225.0395058615972,3.1779661016949152
8,surprised,1,2,1,5,M,dataset/Audios/Actor_05/03-01-08-01-02-01-05.wav,Mild_Stress,-34.79245376586914,13927.787109375,256.28205099273316,4.6875
8,surprised,1,2,2,5,M,dataset/Audios/Actor_05/03-01-08-01-02-02-05.wav,Mild_Stress,-35.089725494384766,15913.302734375,182.8163228061972,3.1779661016949152
8,surprised,2,1,1,5,M,dataset/Audios/Actor_05/03-01-08-02-01-01-05.wav,Mild_Stress,-34.38125228881836,14380.794921875,242.58857779956992,2.6408450704225355
8,surprised,2,1,2,5,M,dataset/Audios/Actor_05/03-01-08-02-01-02-05.wav,Mild_Stress,-32.8875846862793,12878.255859375,248.25881701670832,2.604166666666667
8,surprised,2,2,1,5,M,dataset/Audios/Actor_05/03-01-08-02-02-01-05.wav,Mild_Stress,-34.271827697753906,11448.828125,216.74784357606865,3.4722222222222223
8,surprised,2,2,2,5,M,dataset/Audios/Actor_05/03-01-08-02-02-02-05.wav,Mild_Stress,-35.92017364501953,16476.30859375,238.4210512332145,3.0737704918032787
